user_id	user_name	follower	following	tweet	date	arxiv_url	arxiv_title	arxiv_abstract	arxiv_p_subject	arxiv_s_subject
dmbrkp_	ダムブレークP	56	267	某氏が好きそうな話題 https://t.co/ZCQScg1Oza	2019/7/5 20:27	https://arxiv.org/abs/1907.02332	Light-Control of Localised Photo-Bio-Convection	"Microorganismal motility is often characterised by complex responses toenvironmental physico-chemical stimuli. Although the biological basis of theseresponses is often not well understood, their exploitation already promisesnovel avenues to directly control the motion of living active matter at boththe individual and collective level. Here we leverage the phototactic abilityof the model microalga {\it Chlamydomonas reinhardtii} to precisely control thetiming and position of localised cell photo-accumulation, leading to thecontrolled development of isolated bioconvective plumes. This novel form ofphoto-bio-convection allows a precise, fast and reconfigurable control of thespatio-temporal dynamics of the instability and the ensuing globalrecirculation, which can be activated and stopped in real time. A simplecontinuum model accounts for the phototactic response of the suspension anddemonstrates how the spatio-temporal dynamics of the illumination field can beused as a simple external switch to produce efficient bio-mixing."	Biological Physics (physics.bio-ph)	Fluid Dynamics (physics.flu-dyn);Cell Behavior (q-bio.CB)
q9ac	將籠林檎 / ??	277	228	非慣性系にあるアハロノフボームリング中に閉じ込められたディラック粒子。  複雑だあ(´･ω･｀)  https://t.co/w0qsdDLE2w	2019/7/5 22:00	https://arxiv.org/abs/1907.00054	Topological and noninertial effects in an Aharonov-Bohm ring	"In this paper, we study the influence of topological and noninertial effectson a Dirac particle confined in an Aharonov-Bohm (AB) ring. Next, we determinethe Dirac spinor and the energy spectrum for the relativistic bound states. Weobserve that this spectrum depends of the quantum number $n$, magnetic flux$\Phi$ of the ring, angular velocity $\omega$ of the rotating frame, and of theparameter $\eta$ associated to topology of the cosmic string spacetime. Weobserved also that this spectrum is a periodic function and grows of values infunction of $n$, $\Phi$, $\omega$ and $\eta$. In the nonrelativistic limit, weobtain the equation of motion for a particle confined in an AB ring under theinfluence of topological and noninertial effects, where this topologicaleffects are generated now by a conic space. However, unlike of the relativisticcase, the spectrum this equation depends linearly of the parameter $\omega$ anddecreases of values with the increase of such parameter. In special, weverified that in the absence of the topological and noninertial effects($\eta=1$ and $\omega=0$) we recuperate the spectrum of a particle confined inan AB ring ($\Phi\neq 0$) or in an usual 1D quantum ring ($\Phi=0$)."	High Energy Physics - Theory (hep-th)	Quantum Physics (quant-ph)
q9ac	將籠林檎 / ??	277	228	スクイーズド光があれば超強結合なしで超放射相転移が起こる。  https://t.co/1DVBgQNI36	2019/7/5 22:02	https://arxiv.org/abs/1907.00522	Squeezed light induced symmetry breaking superradiant phase transition	"We theoretically investigate the quantum phase transition in the collectivesystems of qubits in a high-quality cavity, which is driven by a squeezedlight. We show that the squeezed light induced symmetry breaking can result inquantum phase transition without the ultrastrong coupling requirement. Usingthe standard mean field theory, we derive the condition of the quantum phasetransition. Surprisingly, we show that there exists a tricritical point wherethe first- and second-order phase transitions meet. With specific atom-cavitycoupling strengths, both the first- and second-order phase transition can becontrolled by the squeezed light, leading to an optical switching from thenormal phase to the superradiant phase by just increasing the squeezed lightintensity. The signature of these phase transitions can be observed bydetecting the phase space Wigner function distribution with different profilescontrolled by the squeezed light intensity. Such superradiant phase transitioncan be implemented in various quantum systems, including atoms, quantum dotsand ions in optical cavities as well as the circuit quantum electrodynamicssystem."	Quantum Physics (quant-ph)	
q9ac	將籠林檎 / ??	277	228	デターミニスティックな光学系の上を光が伝搬する様子を説明するのにミュラー行列を使って計算する方法があるが、これでは伝搬にかかる位相を取り入れた議論ができない。そのポイントを改善したピュアなオプティクスの論文だなあ  https://t.co/WGPjbHzva3	2019/7/5 22:23	https://arxiv.org/abs/1907.00580	Two theorems on the outer product of input and output Stokes vectors for deterministic optical systems	"$2\times2$ complex Jones matrix transforms two dimensional complex Jonesvectors into complex Jones vectors and accounts for phase introduced bydeterministic optical systems. On the other hand, Mueller-Jones matrixtransforms four parameter real Stokes vectors into four parameter real Stokesvectors that contain no information about phase. Previously, a $4\times4$complex matrix ($\mathbf{Z}$ matrix) was introduced. $\mathbf{Z}$ matrix isanalogous to the Jones matrix and it is also akin to the Mueller-Jones matrixby the relation $\mathbf{M}=\mathbf{Z}\mathbf{Z^*}$. It was shown that$\mathbf{Z}$ matrix transforms Stokes vectors (Stokes matrices) into complexvectors (complex matrices) that contain relevant phases besides the otherinformation. In this note it is shown that, for deterministic optical systems,there exist two relations between outer product of experimentally measured realinput-output Stokes vectors and complex vectors (matrices) that represent thepolarization state and phase of totally polarized output light."	Optics (physics.optics)	
nebusokuririri	かまたまる	"4,775"	546	これが最新のパブリッシュしたペーパーです。よろしければ引用してください。 https://t.co/iQlpKIXqTn	2019/7/5 22:24	https://arxiv.org/abs/1707.07702	A Smooth Exit from Eternal Inflation?	"The usual theory of inflation breaks down in eternal inflation. We derive adual description of eternal inflation in terms of a deformed Euclidean CFTlocated at the threshold of eternal inflation. The partition function gives theamplitude of different geometries of the threshold surface in the no-boundarystate. Its local and global behavior in dual toy models shows that theamplitude is low for surfaces which are not nearly conformal to the roundthree-sphere and essentially zero for surfaces with negative curvature. Basedon this we conjecture that the exit from eternal inflation does not produce aninfinite fractal-like multiverse, but is finite and reasonably smooth."	High Energy Physics - Theory (hep-th)	Cosmology and Nongalactic Astrophysics (astro-ph.CO);General Relativity and Quantum Cosmology (gr-qc)
q9ac	將籠林檎 / ??	277	228	超絶縁体っていうのがジョセフソン接合素子のアレイを準備すると実現しうるらしい。超絶縁体相では抵抗が無限大になるらしいです。  https://t.co/E0EH7Y9EJ4	2019/7/5 22:36	https://arxiv.org/abs/1906.12265	Electrostatics of a superinsulator	"In 1978, to explain quark confinement in hadrons, 't Hooft coined the notionof ""superinsulator"", a hypothetical ground state endowed with infinite electricresistance and representing thus an extreme opposite to a superconductor. Incondensed matter, the superinsulating ground state was first predicted forJosephson junction arrays (JJA) and was rediscovered as a phase emerging at theinsulating side of the superconductor-insulator transition (SIT) insuperconducting films due to the duality of the phase-amplitude uncertaintyprinciple. Superinsulators, dissipationless Bose condensates of vortices retainan infinite resistance at finite temperatures and, as such, have been gainingan intense research attention. Here we investigate the response of asuperinsulator to a dc electric field and show that small fields, E<Ec1 arecompletely suppressed inside the material, a dual, electric version of theMeissner effect. Intermediate fields, Ec1<E<Ec2, penetrate the superinsulatoras electric filaments, realizing Polyakov's electric strings in compact QED, adual, electric version of the mixed state of superconductors, and, finally,large fields, E>Ec2, break down superinsulation completely. We report transportmeasurements in NbTiN films revealing both thresholds and their linear scalingwith the system size. We demonstrate that the asymptotically free behaviour ofquarks within mesons maps onto the metal-like behaviour of small films. Ourfindings open the route to measurements of Polyakov's string tension as afunction of the system's parameters, enabling the exploration of strongcoupling gauge theory concepts via desktop experiments."	Superconductivity (cond-mat.supr-con)	
q9ac	將籠林檎 / ??	277	228	量子熱力学のイントロダクション。古典熱力学とその量子論的フォーミュレーションからスタートして、最後には量子情報のプロセッシングの解析を取り扱っている。大学院生向けのテキストらしい。  https://t.co/IMBlulgPNa	2019/7/5 22:40	https://arxiv.org/abs/1907.01596	Quantum Thermodynamics: An introduction to the thermodynamics of quantum information	"This book provides an introduction to the emerging field of quantumthermodynamics, with particular focus on its relation to quantum informationand its implications for quantum computers and next generation quantumtechnologies. The text, aimed at graduate level physics students with a workingknowledge of quantum mechanics and statistical physics, provides a briefoverview of the development of classical thermodynamics and its quantumformulation in Chapter 1. Chapter 2 then explores typical thermodynamicsettings, such as cycles and work extraction protocols, when the workingmaterial is genuinely quantum. Finally, Chapter 3 explores the thermodynamicsof quantum information processing and introduces the reader to some morestate-of-the-art topics in this exciting and rapidly developing research field."	Quantum Physics (quant-ph)	Mesoscale and Nanoscale Physics (cond-mat.mes-hall);Quantum Gases (cond-mat.quant-gas);Statistical Mechanics (cond-mat.stat-mech)
q9ac	將籠林檎 / ??	277	228	電磁場中のDirac fermionと創発的ゲージ場中の中性fermionが双対な関係になっているらしい  https://t.co/P3CvjLfPcM	2019/7/5 22:46	https://arxiv.org/abs/1907.01501	Fermion-fermion duality in 3+1 dimensions	"Dualities play a central role in both quantum field theories and condensedmatter systems. Recently, a web of dualities has been discovered in 2+1dimensions. Here, we propose in particular a generalization of the Son'sfermion-fermion duality to 3+1 dimensions. We show that the action of chargedDirac fermions coupled to an external electromagnetic field is dual to anaction of neutral fermions minimally coupled to an emergent vector gauge field.This dual action contains also a further tensor (Kalb-Ramond) gauge fieldcoupled to the emergent and electromagnetic vector potentials. We firstlydemonstrate the duality in the massive case. We then show the duality in thecase of massless fermions starting from a lattice model and employing theslave-rotor approach already used in the 2+1-dimensional duality [Burkov, Phys.Rev. B 99, 035124 (2019)]. We finally apply this result to 3D Dirac semimetalsin the low-energy regime. Besides the implications in topological phases ofmatter, our results shed light on the possible existence of a novel web ofdualities in 3+1-dimensional (non-supersymmetric) quantum field theories."	Mesoscale and Nanoscale Physics (cond-mat.mes-hall)	High Energy Physics - Theory (hep-th)
math_phys	N(eutral).W(-boson).	"1,267"	340	"https://t.co/Yfm23nLVnx SSBを伴う低エネルギー有効場の理論が、機械学習と関わりあるよ、という主張。gauge理論と時系列モデルが関係していて、損失関数を""gauge不変""にする事で収束を早められる、とか述べられている。詳細は読んでみないと分からない。"	2019/7/5 22:50	https://arxiv.org/abs/1907.02163	A Quantum Field Theory of Representation Learning	"Continuous symmetries and their breaking play a prominent role incontemporary physics. Effective low-energy field theories around symmetrybreaking states explain diverse phenomena such as superconductivity, magnetism,and the mass of nucleons. We show that such field theories can also be a usefultool in machine learning, in particular for loss functions with continuoussymmetries that are spontaneously broken by random initializations. In thispaper, we illuminate our earlier published work (Bamler & Mandt, 2018) on thistopic more from the perspective of theoretical physics. We show that theanalogies between superconductivity and symmetry breaking in temporalrepresentation learning are rather deep, allowing us to formulate a gaugetheory of `charged' embedding vectors in time series models. We show thatmaking the loss function gauge invariant speeds up convergence in such models."	Machine Learning (stat.ML)	Statistical Mechanics (cond-mat.stat-mech);Machine Learning (cs.LG)
q9ac	將籠林檎 / ??	277	228	非線形媒質中の電磁場の揺らぎに関して、熱的な寄与を取り扱うのに、時空の揺らぎ→光円錐の揺らぎを考える  https://t.co/vcdkZsmFs0	2019/7/5 23:01	https://arxiv.org/abs/1907.00706	Lightcone fluctuations in a nonlinear medium due to thermal fluctuations	"We study the flight time fluctuations of a probe light propagating in a slabof nonlinear optical material with an effective fluctuating refractive indexcaused by thermal fluctuations of background photons at a temperature $T$,which are analogous to the lightcone fluctuations due to fluctuating spacetimegeometry when gravity is quantized. A smoothly varying second ordersusceptibility is introduced, which results in that background field modeswhose wavelengths are of the order of the thickness of the slab give the maincontribution. We show that, in the low-temperature limit, the contribution ofthermal fluctuations to the flight time fluctuations is proportional to $T^4$,which is a small correction compared with the contributions from vacuumfluctuations, while in the high-temperature limit, the contribution of thermalfluctuations increases linearly with $T$, which dominates over that of vacuumfluctuations. Numerical estimation shows that, in realistic situations, thecontributions from thermal fluctuations are still small compared with that fromvacuum fluctuations even at room temperature."	General Relativity and Quantum Cosmology (gr-qc)	High Energy Physics - Theory (hep-th);Quantum Physics (quant-ph)
q9ac	將籠林檎 / ??	277	228	ナノ粒子が熱輸送をエンハンスするという話。電磁場のグリーン関数を使った計算。  https://t.co/vwvUGzrIyS	2019/7/5 23:09	https://arxiv.org/abs/1907.00828	Modal Approach to the Theory of Energy Transfer Mediated by a Metallic Nanosphere	"Theoretically, the presence of a metallic nanoparticle enhances theintermolecular energy transfer. We calculate this enhancement factor with amodal approach pertaining analytical results in the case of a nanosphere. Wecalculate the Green's function of the system relaying on the spectralproperties of the electrostatic operator, fully known for spherical geometry.In contrast to other treatments, the present calculations are straightforwardfor any molecular orientation giving modal information about the response ofthe system. Numerical calculations and further discussions are also provided."	Mesoscale and Nanoscale Physics (cond-mat.mes-hall)	Classical Physics (physics.class-ph)
noan6251	ホテルバルティック（クローン）@築25年	849	846	これはAnnals of Statisticsの論文でFirst authorはE. Cand?sです（論文は別にfollowしてません）． https://t.co/h9zBSkLWsM	2019/7/5 23:16	https://arxiv.org/abs/0803.3136	Rejoinder: The Dantzig selector: Statistical estimation when $p$ is much larger than $n$	Rejoinder to ``The Dantzig selector: Statistical estimation when $p$ is muchlarger than $n$'' [math/0506081]	Statistics Theory (math.ST)	
re_hako_moon	はこつき＠VR	50	57	https://t.co/EWpedQsFtI The Perfect Match: 三次元点群ための学習ベースの特徴量を提案。局所点群をボクセル化したあとに3D CNNで学習する。対応する局所形状同士の特徴量の差が小さく、対応しない局所形状同士の特徴量の差が大きくなるようにロスを定義する。	2019/7/5 23:18	https://arxiv.org/abs/1811.06879	The Perfect Match: 3D Point Cloud Matching with Smoothed Densities	"We propose 3DSmoothNet, a full workflow to match 3D point clouds with asiamese deep learning architecture and fully convolutional layers using avoxelized smoothed density value (SDV) representation. The latter is computedper interest point and aligned to the local reference frame (LRF) to achieverotation invariance. Our compact, learned, rotation invariant 3D point clouddescriptor achieves 94.9% average recall on the 3DMatch benchmark data set,outperforming the state-of-the-art by more than 20 percent points with only 32output dimensions. This very low output dimension allows for near realtimecorrespondence search with 0.1 ms per feature point on a standard PC. Ourapproach is sensor- and sceneagnostic because of SDV, LRF and learning highlydescriptive features with fully convolutional layers. We show that 3DSmoothNettrained only on RGB-D indoor scenes of buildings achieves 79.0% average recallon laser scans of outdoor vegetation, more than double the performance of ourclosest, learning-based competitors. Code, data and pre-trained models areavailable online at this https URL."	Computer Vision and Pattern Recognition (cs.CV)	
tmasada	Tomonari MASADA	474	67	"""In a Variational Auto-Decoder framework, the approximate posterior distribution is not parameterized by a neural network, but rather using a well-known distribution directly.""…て、それ普通の変分ベイズですけど? https://t.co/K8mEss9UVN"	2019/7/5 23:28	https://arxiv.org/abs/1903.00840	Variational Auto-Decoder	"Learning a generative model from partial data (data with missingness) is achallenging area of machine learning research. We study a specificimplementation of the Auto-Encoding Variational Bayes (AEVB) algorithm, namedin this paper as a Variational Auto-Decoder (VAD). VAD is a generic frameworkwhich uses Variational Bayes and Markov Chain Monte Carlo (MCMC) methods tolearn a generative model from partial data. The main distinction between VADand Variational Auto-Encoder (VAE) is the encoder component, as VAD does nothave one. Using a proposed efficient inference method from a multivariateGaussian approximate posterior, VAD models allow inference to be performed viasimple gradient ascent rather than MCMC sampling from a probabilistic decoder.This technique reduces the inference computational cost, allows for using morecomplex optimization techniques during latent space inference (which are shownto be crucial due to a high degree of freedom in the VAD latent space), andkeeps the framework simple to implement. Through extensive experiments overseveral datasets and different missing ratios, we show that encoders cannotefficiently marginalize the input volatility caused by imputed missing values.We study multimodal datasets in this paper, which is a particular area ofimpact for VAD models."	Machine Learning (cs.LG)	Artificial Intelligence (cs.AI);Machine Learning (stat.ML)
yoshi_and_aki	Yoshi-aki Shimada	631	832	化学式から超伝導になるかどうかを機械学習で予測すると、人より当たるし、新物資(物質としては知られていたが超伝導になるかどうかは分かって無かった)も見つけられるとな。固体物理の歴史を無視してるというよりかは、「周期表すげー」と読む感じ。 https://t.co/UAW6RXTUg9	2019/7/6 0:10	https://arxiv.org/abs/1812.01995	Deep Learning Model for Finding New Superconductors	"Superconductivity has been extensively studied since its discovery in 1911.However, the feasibility of room-temperature superconductivity is unknown.There is no theory of high-temperature superconductors and there are nocomputational methods for strongly correlated systems, in whichhigh-temperature superconductivity emerges. Exploration of new superconductorsstill relies on the experience and intuition of experts, and is largely aprocess of experimental trial and error. In one study, only 3\% of thecandidate materials showed superconductivity~\cite{1468-6996-16-3-033503}. Herewe report an interdisciplinary attempt for finding new superconductors based ondeep learning. We represented the periodic table in a way that allows a deeplearning model to learn it. Although we used only the chemical composition ofmaterials as information, we obtained an $R^{2}$ value of 0.92 for predictingthe superconducting transition temperature, $T_\text{c}$, for materials in adatabase of superconductors. We obtained three remarkable results. The deeplearning method can predict superconductivity for a material with a precisionof 55\%, which shows the usefulness of the model; it found the recentlydiscovered superconductor \ce{CaBi2}, which is not in the superconductordatabase; and it found Fe-based high-temperature superconductors (discovered in2008) from the training data before 2008. These results open the way for thediscovery of new high-temperature superconductor families."	Machine Learning (cs.LG)	Computation and Language (cs.CL)
Ryuhei_Mori	Mori	101	50	今さら FOCS の accepted papers から知った。 https://t.co/sGzUBOfMEn	2019/7/6 0:38	https://arxiv.org/abs/1901.11533	Reed-Muller codes polarize	"Reed-Muller (RM) codes and polar codes are generated by the same matrix $G_m=\bigl[\begin{smallmatrix}1 & 0 \\ 1 & 1 \\ \end{smallmatrix}\bigr]^{\otimes m}$but using different subset of rows. RM codes select simply rows having largestweights. Polar codes select instead rows having the largest conditional mutualinformation proceeding top to down in $G_m$; while this is a more elaborate andchannel-dependent rule, the top-to-down ordering has the advantage of makingthe conditional mutual information polarize, giving directly acapacity-achieving code on any binary memoryless symmetric channel (BMSC). RMcodes are yet to be proved to have such property.In this paper, we reconnect RM codes to polarization theory. It is shown thatproceeding in the RM code ordering, i.e., not top-to-down but from the lightestto the heaviest rows in $G_m$, the conditional mutual information againpolarizes. We further demonstrate that it does so faster than for polar codes.This implies that $G_m$ contains another code, different than the polar codeand called here the twin code, that is provably capacity-achieving on any BMSC.This proves a necessary condition for RM codes to achieve capacity on BMSCs. Itfurther gives a sufficient condition if the rows with the largest conditionalmutual information correspond to the heaviest rows, i.e., if the twin code isthe RM code. We show here that the two codes bare similarity with each otherand give further evidence that they are likely the same."	Information Theory (cs.IT)	
shion_honda	Shion Honda	"1,243"	244	"Negative Sampling on Link Prediction [Kotnis+, 2018, KBCOM] 知識グラフのlink predictionで負例サンプリングをすると未観測linkを負例としてしまう問題に対して、6種の工夫を複数モデルに適用し比較した。スパースなKGには埋め込みを用いる手法が効く。 https://t.co/r18uU3XnDZ #NowReading https://t.co/xYL0po36gW"	2019/7/6 1:04	https://arxiv.org/abs/1708.06816	Analysis of the Impact of Negative Sampling on Link Prediction in Knowledge Graphs	"Knowledge graphs are large, useful, but incomplete knowledge repositories.They encode knowledge through entities and relations which define each otherthrough the connective structure of the graph. This has inspired methods forthe joint embedding of entities and relations in continuous low-dimensionalvector spaces, that can be used to induce new edges in the graph, i.e., linkprediction in knowledge graphs. Learning these representations relies oncontrasting positive instances with negative ones. Knowledge graphs includeonly positive relation instances, leaving the door open for a variety ofmethods for selecting negative examples. In this paper we present an empiricalstudy on the impact of negative sampling on the learned embeddings, assessedthrough the task of link prediction. We use state-of-the-art knowledge graphembeddings -- \rescal , TransE, DistMult and ComplEX -- and evaluate onbenchmark datasets -- FB15k and WN18. We compare well known methods fornegative sampling and additionally propose embedding based sampling methods. Wenote a marked difference in the impact of these sampling methods on the twodatasets, with the ""traditional"" corrupting positives method leading to bestresults on WN18, while embedding based methods benefiting the task on FB15k."	Artificial Intelligence (cs.AI)	
NieA7_3170	加藤恵と幸せな家庭を築きたい	486	208	https://t.co/2Rz76SWZrX まんまこれですが	2019/7/6 1:06	https://arxiv.org/abs/1812.04342	Learning latent representations for style control and transfer in end-to-end speech synthesis	"In this paper, we introduce the Variational Autoencoder (VAE) to anend-to-end speech synthesis model, to learn the latent representation ofspeaking styles in an unsupervised manner. The style representation learnedthrough VAE shows good properties such as disentangling, scaling, andcombination, which makes it easy for style control. Style transfer can beachieved in this framework by first inferring style representation through therecognition network of VAE, then feeding it into TTS network to guide the stylein synthesizing speech. To avoid Kullback-Leibler (KL) divergence collapse intraining, several techniques are adopted. Finally, the proposed model showsgood performance of style control and outperforms Global Style Token (GST)model in ABX preference tests on style transfer."	Computation and Language (cs.CL)	Sound (cs.SD);Audio and Speech Processing (eess.AS)
sammy_suyama	須山敦志 Suyama Atsushi	"10,049"	166	dropoutが使えないなら変分推論を使えばいいじゃない Dropout as a Bayesian Approximation: Representing Model Uncertainty in Deep Learning https://t.co/4qWem9y5PM	2019/7/6 1:42	https://arxiv.org/abs/1506.02142	Dropout as a Bayesian Approximation: Representing Model Uncertainty in Deep Learning	"Deep learning tools have gained tremendous attention in applied machinelearning. However such tools for regression and classification do not capturemodel uncertainty. In comparison, Bayesian models offer a mathematicallygrounded framework to reason about model uncertainty, but usually come with aprohibitive computational cost. In this paper we develop a new theoreticalframework casting dropout training in deep neural networks (NNs) as approximateBayesian inference in deep Gaussian processes. A direct result of this theorygives us tools to model uncertainty with dropout NNs -- extracting informationfrom existing models that has been thrown away so far. This mitigates theproblem of representing uncertainty in deep learning without sacrificing eithercomputational complexity or test accuracy. We perform an extensive study of theproperties of dropout's uncertainty. Various network architectures andnon-linearities are assessed on tasks of regression and classification, usingMNIST as an example. We show a considerable improvement in predictivelog-likelihood and RMSE compared to existing state-of-the-art methods, andfinish by using dropout's uncertainty in deep reinforcement learning."	Machine Learning (stat.ML)	Machine Learning (cs.LG)
fudoumyousan	宮島	191	162	(Google DeepMind) https://t.co/CJzMieRXO2 他者の心を類推し、理解する能力についての「心の理論」に基づいた振る舞いが出来るようなモデルを深層強化学習で実現．	2019/7/6 1:51	https://arxiv.org/abs/1802.07740	Machine Theory of Mind	"Theory of mind (ToM; Premack & Woodruff, 1978) broadly refers to humans'ability to represent the mental states of others, including their desires,beliefs, and intentions. We propose to train a machine to build such modelstoo. We design a Theory of Mind neural network -- a ToMnet -- which usesmeta-learning to build models of the agents it encounters, from observations oftheir behaviour alone. Through this process, it acquires a strong prior modelfor agents' behaviour, as well as the ability to bootstrap to richerpredictions about agents' characteristics and mental states using only a smallnumber of behavioural observations. We apply the ToMnet to agents behaving insimple gridworld environments, showing that it learns to model random,algorithmic, and deep reinforcement learning agents from varied populations,and that it passes classic ToM tasks such as the ""Sally-Anne"" test (Wimmer &Perner, 1983; Baron-Cohen et al., 1985) of recognising that others can holdfalse beliefs about the world. We argue that this system -- which autonomouslylearns how to model other agents in its world -- is an important step forwardfor developing multi-agent AI systems, for building intermediating technologyfor machine-human interaction, and for advancing the progress on interpretableAI."	Artificial Intelligence (cs.AI)	
tomonarimitiyam	この先、みてぃなりです	225	262	https://t.co/Po7yxk1EHK このシミュレーションやったという人がいた。世間は狭いのお。 https://t.co/63Oky9nzmf	2019/7/6 3:19	https://arxiv.org/abs/1907.00977	Rapid early coeval star formation and assembly of the most massive galaxies in the universe	"The current consensus on the formation and evolution of the brightest clustergalaxies is that their stellar mass forms early ($z \gtrsim 4$) in separategalaxies that then eventually assemble the main structure at late times ($z\lesssim 1$). However, advances in observational techniques have led to thediscovery of protoclusters out to $z \sim 7$, suggesting that the late-assemblypicture may not be fully complete. Using a combination of observationallyconstrained hydrodynamical and dark-matter-only simulations, we show that thestellar assembly time of a sub-set of brightest cluster galaxies occurs at highredshifts ($z > 3$) rather than at low redshifts ($z < 1$), as is commonlythough. We find that highly overdense protoclusters assemble their stellar massinto brightest cluster galaxies within $\sim 1$ $\mathrm{Gyr}$ of evolution --producing massive blue elliptical galaxies at high redshifts ($z \gtrsim 3$).We argue that there is a downsizing effect on the cluster scale wherein thebrightest cluster galaxies in the cores of the most-massive clusters assembleearlier than those in lower-mass clusters. The James Webb Space Telescope willbe able to detect and confirm our prediction in the near future, and we discussthe implications to constraining the value of $\sigma_\mathrm{8}$."	Astrophysics of Galaxies (astro-ph.GA)	
__dingdongbell	ロールパンナちゃん	"1,127"	549	https://t.co/SQ8T6kowp7 なんかよく分からんけど、力学次数は可算くらいしか可能性がないのに超越的なものもあるという話らしい。この可算集合の形が気になってきますね。	2019/7/6 3:57	https://arxiv.org/abs/1907.00675	A transcendental dynamical degree	We give an example of a dominant rational selfmap of the projective planewhose dynamical degree is a transcendental number.	Dynamical Systems (math.DS)	Algebraic Geometry (math.AG);Number Theory (math.NT)
mosaico	mosaico ioscinaga	569	86	Magnitude2019が終わりました。初めて会う人ばかりでした。前から気になっている数値実験 https://t.co/sMDRIc7Qqw について、Mさんから「あれは測度ではなくて超関数の枠組みでとらえるべきだ」という解釈を聞いて、一気に視界が開ける思いをしました。	2019/7/6 4:41	https://arxiv.org/abs/0910.5500	Heuristic and computer calculations for the magnitude of metric spaces	"The notion of the magnitude of a compact metric space was considered inarXiv:0908.1582 with Tom Leinster, where the magnitude was calculated for linesegments, circles and Cantor sets. In this paper more evidence is presented fora conjectured relationship with a geometric measure theoretic valuation.Firstly, a heuristic is given for deriving this valuation by considering'large' subspaces of Euclidean space and, secondly, numerical approximations tothe magnitude are calculated for squares, disks, cubes, annuli, tori andSierpinski gaskets. The valuation is seen to be very close to the magnitude forthe convex spaces considered and is seen to be 'asymptotically' close for someother spaces."	Metric Geometry (math.MG)	Category Theory (math.CT)
dakuton	Yuji Tokuda	339	217	Data AugmentationでCutoutとMixupのメリットを兼ね備えたCutMixの提案。分類、物体検出タスクでtop-1/top-5 errorに改善がみられた。ROC曲線で100.0(+89.6)とか評価カンストしてる笑 CutMix: Regularization Strategy to Train Strong Classifiers with Localizable Features https://t.co/Q5PloIjz7N	2019/7/6 6:11	https://arxiv.org/abs/1905.04899	CutMix: Regularization Strategy to Train Strong Classifiers with Localizable Features	"Regional dropout strategies have been proposed to enhance the performance ofconvolutional neural network classifiers. They have proved to be effective forguiding the model to attend on less discriminative parts of objects (\eg leg asopposed to head of a person), thereby letting the network generalize better andhave better object localization capabilities. On the other hand, currentmethods for regional dropout removes informative pixels on training images byoverlaying a patch of either black pixels or random noise. {Such removal is notdesirable because it leads to information loss and inefficiency duringtraining.} We therefore propose the CutMix augmentation strategy: patches arecut and pasted among training images where the ground truth labels are alsomixed proportionally to the area of the patches. By making efficient use oftraining pixels and \mbox{retaining} the regularization effect of regionaldropout, CutMix consistently outperforms the state-of-the-art augmentationstrategies on CIFAR and ImageNet classification tasks, as well as on theImageNet weakly-supervised localization task. Moreover, unlike previousaugmentation methods, our CutMix-trained ImageNet classifier, when used as apretrained model, results in consistent performance gains in Pascal detectionand MS-COCO image captioning benchmarks. We also show that CutMix improves themodel robustness against input corruptions and its out-of-distributiondetection performances."	Computer Vision and Pattern Recognition (cs.CV)	
cv2aaa	okayasu	32	51	Personlabらへんからそんなに手法変わってない? https://t.co/udd7VOdRaI #cvsaisentan	2019/7/6 16:26	https://arxiv.org/abs/1803.08225	"PersonLab: Person Pose Estimation and Instance Segmentation with a Bottom-Up, Part-Based, Geometric Embedding Model"	"We present a box-free bottom-up approach for the tasks of pose estimation andinstance segmentation of people in multi-person images using an efficientsingle-shot model. The proposed PersonLab model tackles both semantic-levelreasoning and object-part associations using part-based modeling. Our modelemploys a convolutional network which learns to detect individual keypoints andpredict their relative displacements, allowing us to group keypoints intoperson pose instances. Further, we propose a part-induced geometric embeddingdescriptor which allows us to associate semantic person pixels with theircorresponding person instance, delivering instance-level person segmentations.Our system is based on a fully-convolutional architecture and allows forefficient inference, with runtime essentially independent of the number ofpeople present in the scene. Trained on COCO data alone, our system achievesCOCO test-dev keypoint average precision of 0.665 using single-scale inferenceand 0.687 using multi-scale inference, significantly outperforming all previousbottom-up pose estimation systems. We are also the first bottom-up method toreport competitive results for the person class in the COCO instancesegmentation task, achieving a person category average precision of 0.417."	Computer Vision and Pattern Recognition (cs.CV)	
