user_id	user_name	follower	following	tweet	date
asam9891	Masa.I	516	130	Channel Gating Neural Networks 演算しない領域を動的に決めるタイプのdynamic pruning, NeurIPS2019. ReLU の場合、入力が0 になる領域ができるので直感的に演算を省略できる。動的に演算を省略する領域を探しながら推論する。ASIC なら理論値に近い速度で演算可能 https://t.co/Ycvjirt0Pj	2019-11-08 17:11:46
cometscome_phys	Yuki Nagai	3077	540	ハーフフィリングで大きなクラスターDMFTと比べて、ちゃんと熱力学極限を再現しているらしい。本当ならめっちゃすごいけどどうなんだろ。 [1812.11503] Extended crossover from Fermi liquid to quasi-antiferromagnet in the half-filled 2D Hubbard model https://t.co/Y1AEcERHgX	2019-11-08 17:01:56
cometscome_phys	Yuki Nagai	3077	540	irreducibleなファインマンダイヤグラムだけ集めてくる方法、負符号問題ないらしいけどあまり流行ってないのはなぜ。 [1712.10001] Determinant Monte Carlo for irreducible Feynman diagrams in the strongly correlated regime https://t.co/xW8zDZ7Xva	2019-11-08 16:57:14
Ronmemo1	Ryosuke_Okubo	62	96	"ABST100メモ：96 PPO（2017）→https://t.co/DlaZwrzaeQ　，TRPOにA3Cを適用したもの，「which alternate between sampling data through interaction with the environment, and optimizing a ""surrogate"" objective function using stochastic gradient ascent」"	2019-11-08 16:29:18
integers_blog	二本松せきゅーん(みてない)	3287	118	@tamago_on_gohan よくTLに流れてくるこの人はarXiv段階で解けたとか、誰々はフィールズ賞確実みたいなことを言っていますね。あとどうでもいいですが誤字脱字が多いです。	2019-11-08 16:22:22
koshian2	しこあん@『モザイク除去本』好評通販中	2597	2467	Edge Connect、Contextual Attentionより発想がだいぶわかりやすい　https://t.co/NfVenXqR7L	2019-11-08 15:35:12
nbhtmaru	Nobuhito Maru③	273	72	院生と今日arXivに論文を投稿しようと先週に決めてたが、arXivがダウンしてるんじゃしょうがない。	2019-11-08 15:31:56
meta1127	meta	278	406	"『高学歴の情報系の学生ならみんなXXXは知ってる』  XXX = [""C"", ""Python"", ""Lisp"", ""Git"", ""LaTeX"", ""ArXiv"", ""Docker"", ""Deep Learning"", ""AI"", ""Cloud Computing"", ""Quantum Computing""]  XXX.add(""Competitive Programming"")"	2019-11-08 15:18:38
NanimonoDaemon	マンハッタン・クラム・チャウダー	607	122	https://t.co/UKnhDxhDpX シマシマ・プーチン好き https://t.co/GaC2G5hVGj	2019-11-08 14:17:36
simizut22	s.t. 超兄貴ではない	1422	406	arxiv 復活したんだ	2019-11-08 14:14:14
PhysicsYs	Y.Sugimoto＠中国合肥	279	264	arxiv休みなのね。 じゃぁ俺も休みですわ。	2019-11-08 13:48:41
toma_postdoc	とま@副業ポスドク	581	332	arXiv更新されないな ↓ アメリカの祝日かな、調べよう ↓ あれ、祝日じゃないな、arXivのシステム点検かな ↓ 何も書いてないぞどうなってるんだ ↓ しょうがない、とりあえずツイッターでも見るか ↓ arXiv公式の「システム不調だよごめんな!」というツイートを発見する←今ココ	2019-11-08 13:38:58
tuntsehchestnut	Castañeda	437	628	移動パターン分析するための R のパッケージをまとめてくれている https://t.co/J6s8mxmGfA	2019-11-08 13:35:45
h8t0	ハヤテマル	915	812	なんかarXivの更新来ねえと思ったら昨日の夜落ちてた影響か	2019-11-08 13:25:01
hirakunakajima	Hiraku Nakajima	1579	100	今日は、arXiv 休みか	2019-11-08 12:59:37
KoeKestra	KoeKestra	340	10	こちらの論文で提案されているJoint Pyramid Upsamplingを参考にしたモデルを作ってみます。 https://t.co/hoSXZkPyX8	2019-11-08 12:52:33
anne_vivant	杏	243	178	それっぽいような関係ないような https://t.co/vlxEpRc61r	2019-11-08 12:48:05
nhayashi1994	nhayashi	216	77	@physics303 https://t.co/MzNqg7hCXP  DLなCVの論文です。CV分野の論文に対するCV的な論文です。  言葉遊びしましたが、採択される/されないCV分野の論文はどんな見た目の特徴があるかをCNNで調べたという論文です。	2019-11-08 12:14:38
SMBKRHYT	✨dao dai shun shi✨	1062	653	査読が無くなってしまえば楽になるんだろうけど、それだと最低限の質も担保できなるから難しいだろうなと思う一方で、「どのジャーナルに掲載されたのか確認する？arxivに上がった時点で判断しないか？それができるのが研究者では？」という見方もできるので査読の意義が分からなくなることも。	2019-11-08 11:48:41
norita113	nrt@ブルベ冬	709	841	平日なら arXiv の配信がある —&gt; arXiv の配信がないなら休日 —&gt; みんな休め	2019-11-08 11:12:56
15yukit	yuki	860	460	arXiv の不調により新着論文の更新が無いので今日はお休みです (いいえ)	2019-11-08 11:11:30
NH_M_	Nmℏm	1133	435	arXiv、おやすみ？	2019-11-08 10:52:20
hattan0523	Ryosuke Hata	648	493	@76MHz1kHz 製造実習中はひたすらarxiv読んでたのを思い出しました	2019-11-08 10:25:58
eel_una	うなぎ	34	35	@ATSSHBB いまこれ(https://t.co/I4agoO5HM5)を読んでいるんですけど，特にQCDに関する知識が何もなかったので何も理解できそうになかったんですよね．	2019-11-08 09:02:41
whisponchan	Noriaki Oshita@Nougami	1859	822	@physics303 論文だとこれかな https://t.co/Su7L8sD3to	2019-11-08 08:42:33
1789aorhow	まきゃ	451	220	朝、職場に来るとarXivのサーバーが落ちてるなど	2019-11-08 08:41:53
hillbig	Daisuke Okanohara	17181	261	一般にTransformerは表現力を上げるため複数ヘッドを使い、各位置でヘッド数分、キーと値を出力するが、サイズが大きくメモリバンド幅律速となり逐次的な推論が遅かった。代わりにヘッド間でキーと値は共有し、クエリだけ複数使うと精度は少し落ちるが高速にできる https://t.co/8LmfYlTvNz	2019-11-08 08:15:15
bbr_bbq	Isao Takaesu	1312	96	深層学習用のハードウェア・アクセラレータにステルス性の高いTrojanを仕込む手法とその対策。  A Stealthy Hardware Trojan Exploiting the Architectural Vulnerability of Deep Learning Architectures: Input Interception Attack (IIA) https://t.co/hZ9yIGVmC2	2019-11-08 08:07:01
bbr_bbq	Isao Takaesu	1312	96	細工したBGMを流すことで、Wake-Wordによる音声アシスタントの操作をジャミングする手法。検証では、Alexaの音声認識精度を92.5%から11.0%にまで下げる事に成功したとのこと。 Adversarial Music: Real World Audio Adversary Against Wake-word Detection System https://t.co/SyY4kq3rSx	2019-11-08 07:46:35
NegeLon	ねげろん	475	675	ArXivから定期的に論文情報を取得するプログラムが止まってるからなんでだろうと思ってたらArXiv落ちてるのか…	2019-11-08 07:32:12
simizut22	s.t. 超兄貴ではない	1422	406	arxiv に繋がらない	2019-11-08 06:38:23
RHachiuma	Ryo Hachiuma	100	323	arxiv落ちてる？	2019-11-08 06:15:05
movingsloth	Ugo-Nama	472	674	arxiv おちとるがな	2019-11-08 05:04:24
ultimatile	Katabiranotsuji しろっこー	2000	2007	arXiv落ちてるの, まあjournalみればどうにかなるっしょ!!と思っていたら早速最近のまだjournalに出版されてないpreprintにぶち当たって撃沈した...	2019-11-08 04:35:03
koburouze845	えばしゅう	897	4696	arxiv落ちてたのか	2019-11-08 04:19:21
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-08 04:00:44
ultimatile	Katabiranotsuji しろっこー	2000	2007	更新しても大丈夫だったからarXiv復活したと思ってたけど, cash使ってただけだった...	2019-11-08 03:59:29
_TomoyoSakagami	智代	373	134	おいarxiv見れないやんけ	2019-11-08 03:54:51
vectorintegral	Tatsupuri	99	121	arXiv復活している旨のツイートを見かけたが，私はまだ入れません． arXivにも嫌われたんかな．	2019-11-08 03:54:19
28tomabou	トマボウ	1669	1117	あれ？arxivが落ちてるぞ（そろそろ寝たほうが良さそう）	2019-11-08 02:56:55
kooka2525	固丘	1092	1047	arXiv落ちてて阿鼻叫喚で笑う	2019-11-08 02:35:49
PhysicsYs	Y.Sugimoto＠中国合肥	279	264	arxiv落ちてたんや。 だから論文のダウンロード失敗したのか。 てっきり大学のネットが落ちてるのかと思った。	2019-11-08 02:25:49
Soliton111	Soliton	105	120	arXiv死んでる？	2019-11-08 02:14:58
ultimatile	Katabiranotsuji しろっこー	2000	2007	arXiv復活したっぽいゾ	2019-11-08 02:07:54
ugredium	ugredium	120	164	arxivが鯖落ちしてるみたいだから人間も寝落ちしていいよ	2019-11-08 02:03:38
k_tph	蛇	435	378	子守唄代わりにarxivの論文でも読むかと思ったらアクセスできないんだけどなにごと？	2019-11-08 02:01:32
tehutex2	香風タカヒロ	223	228	なんか知らんけどarXivにアクセス出来ないからやることなくなった	2019-11-08 01:57:16
s_dual	s-dual@量子情報なんもわからん	2293	887	Twitter重いしarXivも繋がらないし最悪だ。	2019-11-08 01:42:21
s_dual	s-dual@量子情報なんもわからん	2293	887	@physics303 https://t.co/tEJU8ZWLI8 これか。	2019-11-08 01:41:06
juragi0	Juragi	19	86	@physics303 初めまして、既にご存知かもしれませんが https://t.co/MpxrCqIAWu などでしょうか？	2019-11-08 01:37:09
Momotuba_Ihyll	momotuba	239	175	突然arXivに繋がらなくなった・・・	2019-11-08 01:23:44
yhimeoka	姫岡 優介 🇩🇰🦠🐕	45	52	arXivが落ちていらっしゃる...? メンテナンス？	2019-11-08 01:00:40
IketXbraI	|黒X白|	139	154	@QFTlover A Separability-Entanglement Classifier via Machine Learning https://t.co/Ddfh5GOOSr ですね。機械学習が量子情報や量子力学基礎論の探求の新しい道具になり得ることを示しているように思われます。	2019-11-08 00:56:46
science507	ポケトレーナー	700	1036	arXivに繋がらない	2019-11-08 00:20:38
Rits_tabe	安部哲哉	514	16	Dehn twist presentations of hyperelliptic periodic diffeomorphisms on closed surfaces https://t.co/wwWOwI4fsg よく会う人たちの論文。	2019-11-08 00:04:35
cs96_cos	ﾋﾉ❄️	138	70	これをずっと試したかった…ちょっと古い技術かもしれないけどやっと試せる https://t.co/DcIzfrBKOd	2019-11-07 23:32:30
ksuenaga	Kohei Suenaga	797	488	わーい、論文一つ通った。https://t.co/gDds5Be1en の話を VMCAI 2020 でしてきます。	2019-11-07 23:30:54
re_hako_moon	はこつき＠VR	315	367	https://t.co/fsKD53k3oH 点群のインスタンスセグメンテーション手法の提案。Embeddingを単位超球上に制約してコサイン類似度で評価、各点同士の全組ではなく各点対クラスタ中心とクラスタ中心同士で計算するため計算量が小さい。また、mAPによる評価が不十分であることを示し、新たな評価手法を提案。	2019-11-07 23:28:41
YanaiLab	電通大 柳井研究室	225	0	下田君の論文 arXiv に出しました． PASCAL VOCの結果の表にICCVで見つけた他の論文の結果も追加したので，CVFのよりも少しだけupdateされています． Self-Supervised Difference Detection for Weakly-Supervised Semantic Segmentation https://t.co/bHN8QpdbJJ	2019-11-07 23:27:23
soup_snrw	そら🐬	132	380	https://t.co/smF1JLKFm7 うそ……Duffin-Schaeffer予想……！？	2019-11-07 23:06:31
mmiya23	mm23	30	311	今更ながら、arxivに目を通してたら時間がゴリゴリ削られていくじゃん。	2019-11-07 23:03:22
YohsukeW	Yohsuke Watanabe 渡邊陽介	6150	64	80年間未解決だったDuffin-Schaeffer予想が解かれました。Koukoulopoulos氏とMaynard氏による証明です。Maynardさん(32歳)は化け物ですね😎 https://t.co/ViiPj0sP1R	2019-11-07 22:58:08
mmiya23	mm23	30	311	毎朝arxivからスタートする癖をつけてみようかな。	2019-11-07 22:41:13
q9ac	將籠林檎 / 𝓓	359	309	グラフ上の量子ニューラルネットワーク…グラフコンボリューションを量子NNにも持ち込んで、QGCNNをつくれる。量子系のシミュレーションが捗りそうだ https://t.co/gIKEOap7Dp	2019-11-07 22:25:06
q9ac	將籠林檎 / 𝓓	359	309	メタマテリアルのトポロジカルな分類_(:3」 ∠)_ https://t.co/y7tdJllBiJ	2019-11-07 22:14:23
knolenophy	のれーのふ	125	100	日常の会話のレベルでarXivの最近の話題になると焦る	2019-11-07 22:05:18
odashi_t	Yusuke Oda	7639	216	深層学習勢はまずこれ https://t.co/gmxcfPkHPm を読んで，次にこれ https://t.co/pWzdb4dnSn を読めば使い方が分かるはず	2019-11-07 21:18:38
fam_taro	ふぁむたろう	759	715	@koshian2 ICCV にあった Generative Modeling for Small-Data Object Detection(https://t.co/CxUVtOZHiH)ってやつ。 医療画像での GAN なので気になってる	2019-11-07 21:00:25
AkiraTOSEI	akira	655	1119	https://t.co/jLe9eXvLUS MAML等メタ学習ではタスク共通の初期値を求めることを目的とするが、単一の初期値でfew shot学習を行うのではなく、タスクのモード特定→モード毎に最適化、とすることで、より優れたメタ学習を行う研究。 RLと回帰でモードの分離がよくできており、MAML等より精度が良い https://t.co/JovwnLD5uZ	2019-11-07 20:40:58
physicsturtle	懐中おじさん	28	120	JuliaでTensor networkか、いいな https://t.co/xusPGrWa1H	2019-11-07 20:19:10
kawauSOgood	ゆうな	3936	401	@ta_to_co 研究についても、arXivとGoogle Scholarと大学の講義pdfがあるので、その辺りを調べれば簡単ですね 笑  でもなかなかいい参考資料がないときもあり、そういう時には大御所と議論させていただいたり、図書館へ行ったり…です  これがググる本質なのだろうか…と思います 笑	2019-11-07 18:42:53
ultimatile	Katabiranotsuji しろっこー	2000	2007	つよい https://t.co/pc0TtL9Qo2  TensorTrace: an application to contract tensor networks https://t.co/byQw1Eq34y	2019-11-07 18:41:58
ohtake_i	Kei Ohta	576	402	@63556poiuytrewq VRでの教示はたくさん提案されていますが、簡単な例だと左手のコントローラで位置（X,Y,Z）、右手のコントローラで姿勢（A,B,C）を指定するとかが思いつきます。関節角は逆運動学解けば手に入りますね。 個人的に有名な先行研究だと例えば下記論文とかがありますね。 https://t.co/6VrCmk7hkx	2019-11-07 18:10:58
DaDaDaTribe	Daiki_Morotomi	2	0	Google Cloud Speech-To-Text APIを活用して、 まずは、物理ブロック(レゴブロックみたいなの)を題材に、柔軟な質疑応答ができるように頑張ったやーつ  https://t.co/437WGGFyiT https://t.co/1yh6rxHC98	2019-11-07 16:47:55
DaDaDaTribe	Daiki_Morotomi	2	0	DCGANベースで、ポーズと服を可変したデータが生成できるやーつ ※NVIDIA V100 GPUで約4週間はえぐい  https://t.co/U5CWxdClWi https://t.co/vEtK4XkHVh	2019-11-07 16:31:47
yu4u	Yusuke Uchida	4915	968	Everybody Dance Nowと合体待ったなし / “[1911.02001] Dancing to Music” https://t.co/JVM5vX1U33	2019-11-07 15:38:28
hiroosa	OSAWA, Hirotaka /WoD	1695	962	元の論文 https://t.co/5hUZez2eVX	2019-11-07 15:23:25
udoooom	うどん	1986	1990	@Kunodayo_oboete もう試したかもしれないけど，楽器の種類をクラス数と見て，この論文のFig2っぽいことができると何かできるかも？ 音声の気持ちがわからないので上手くいくかはわからん https://t.co/PIz9Jh6Cmn	2019-11-07 14:26:15
ketsumedo_yarou	ketsumedo_yarou	1307	388	f某aiss GPUのarxiv原稿、IEEE Trans. Big Dataで昇天したんやな https://t.co/L9Yaz4nfoL	2019-11-07 14:10:50
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-07 14:00:45
yoichi_kamihara	yoichi kamihara	78	572	Wen先生. Ni系超伝導を検証しています. 偉いです. https://t.co/6FAf6Dxul7	2019-11-07 13:49:43
Equiv_Exchange	Math_Alchemist	22	24	影響関数を用いてブラックボックスな予測を理解する論文(Koh and Liang, 2017)に関連してそうな論文を見つけたと思ったら、1ページ目で関連が議論されていた。週末に目を通してみようと思う。https://t.co/kpCZGZrMIv	2019-11-07 12:45:53
YuxBeta	Samuraikun🦀	478	665	CPUをAVX-512にして、SIMD方式で処理すると、Base64のエンコード・デコードが、メモリコピーと同程度の速度になるってこと！？ https://t.co/Zb1YnyJL0u	2019-11-07 12:43:27
k_yamagami	K. Yamagami	308	119	[1911.02228] Enhancement of superconductivity in organic-inorganic hybrid topological materials もはや、イオンではなく分子をインターカレーションする時代か… https://t.co/t6ONZOiWxl	2019-11-07 10:56:15
tjmlab	部品（本田翼）	2764	322	Enhancement of superconductivity in organic-inorganic hybrid topological materials  TMDに有機カチオンを挿入してTcを10倍にする(； ･`д･´)ｺﾞｸ  https://t.co/MQwqb7bwco	2019-11-07 10:51:05
tjmlab	部品（本田翼）	2764	322	Magnetic ordering in metal-free radical thin films  金属フリー有機ラジカル物質薄膜で磁気秩序を実現(∩ﾟ∀ﾟ)∩age   https://t.co/JIkiMwyu4r	2019-11-07 10:48:18
tjmlab	部品（本田翼）	2764	322	One-dimensional states residing on edges and steps in few-layer WTe2  高次トポロジカル絶縁体WTe2の縁伝導モードをジョセフソン効果で検出(E)  https://t.co/yF5mQTxE3I	2019-11-07 10:44:35
tjmlab	部品（本田翼）	2764	322	Absence of superconductivity in bulk Nd1-xSrxNiO2 (x = 0.2, 0.4)  ニッケル酸化物超伝導の追試、バルク結晶では超伝導再現せず😭、界面と歪み効果で超伝導出てるんじゃね？論文(∩ﾟ∀ﾟ)∩age   https://t.co/LUfaX9qe4o	2019-11-07 10:39:47
L_H_Sullivan	ふー🐯じん🐳	454	355	Z2  vortices in the ground states of classical Kitaev-Heisenberg models https://t.co/VfStX9Yr9h 時代はZ2ボルテックスか	2019-11-07 10:38:37
Kyukimasa	ゆきまさかずよし	12386	257	”地球型惑星がハビタブルゾーンにある”と仮定してのシミュレーションだった(重力摂動でハビタブルゾーンから外れたりはしないようだ) https://t.co/N1nEBrIsg2	2019-11-07 10:06:06
komiya_atsushi	KOMIYA Atsushi	1606	128	Arxiv の特定の RSS フィードを Slack で /subscribe したけど、新着があっても通知が来ないのはなぜ…	2019-11-07 09:52:16
icoxfog417	piqcy	9924	130	行動と自然言語の表現を一致させて、言語による行動指示をできるようにしようという研究。  このへんの研究のサーベイは、以下によくまとまっている。ELMo/BERT以後の発展は期待感がある。  https://t.co/vi5BKaZMuV https://t.co/Tfb0QDWeGM	2019-11-07 09:13:59
jaguring1	小猫遊りょう（たかにゃし・りょう）	3572	198	高精度なビデオ予測で成果。人間は行動をする時、近未来をある程度は予想してる。これは将来のAIにとっても重要な能力  High Fidelity Video Prediction with Large Stochastic Recurrent Neural Networks https://t.co/z6UM7gSKNX  サイト（結果） https://t.co/vvMvVsyxtH https://t.co/ns707Qwp3t	2019-11-07 08:47:22
hillbig	Daisuke Okanohara	17181	261	GANはバッチサイズを大きくすると生成品質を大きく改善できる（c.f. BigGAN)が、計算リソースは大きい。代わりに生成/データ分布それぞれからたくさんサンプルした後、その分布を代表する少数サンプルをCoreSetとして抽出し小さなバッチサイズで学習しても同じ効果が得られる https://t.co/1xZGmitjNF	2019-11-07 08:30:38
hillbig	Daisuke Okanohara	17181	261	動画予測はセグメンテーションマスクやオプティカルフローなどの帰納バイアスを使わずとも、単にネットワークサイズを数倍大きくするだけで予測精度を大きく改善できる。RNN、確率的遷移の利用も有効 https://t.co/i690hvGpLp https://t.co/UNl6ATsIj9	2019-11-07 08:20:10
shoyu_320	Shoh K. et al.	105	323	あ https://t.co/bY13WykWrl	2019-11-07 07:43:52
dakuton	Yuji Tokuda	380	280	awsomeaudio(AdobeMAXの雑音除去)ベース論文はこれか？ Deep Clustering(STFT領域で得られた音源特徴量をkmeans等でクラスタリング、Encoderは双方向LSTM)が教師なし学習+推論時はモノラル音源で有効なことを確認。 あと学習に使うデータサイズが1/10(30時間-&gt;3時間)に https://t.co/ydaOvkwKtz	2019-11-07 07:17:47
choba_ml	チョバ	139	376	https://t.co/uuXhxyWdDJ  これSlackかなんかと連携させておいて、気になったやつを読むみたいな感じに出来そう	2019-11-07 00:35:04
